epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
81,4.555217266082764,37.033809661865234,4.893902778625488,41.08161163330078
82,4.58628511428833,37.2994384765625,4.887366771697998,40.922279357910156
83,4.564201354980469,36.82910919189453,4.916331768035889,41.42603302001953
84,4.600660800933838,37.5857048034668,4.900104522705078,41.044830322265625
85,4.585846900939941,37.347938537597656,4.906757831573486,41.042633056640625
86,4.5761799812316895,37.22615051269531,4.92578125,41.33147430419922
87,4.5789337158203125,37.154022216796875,4.885530948638916,40.75940704345703
88,4.56658935546875,37.16238784790039,4.920886516571045,41.252506256103516
89,4.579958438873291,37.07377243041992,4.8978657722473145,41.1502685546875
90,4.557991027832031,37.134727478027344,4.911127090454102,41.34385681152344
91,4.5263447761535645,36.58637237548828,4.912938117980957,41.417789459228516
92,4.560702323913574,36.82210159301758,4.92264461517334,41.41734313964844
93,4.5317559242248535,37.05483627319336,4.924304008483887,41.487548828125
94,4.5476393699646,36.81581497192383,4.892961502075195,41.013484954833984
95,4.540501117706299,36.96017837524414,4.916623592376709,41.15102005004883
96,4.5367255210876465,36.78173065185547,4.900229454040527,41.05636215209961
97,4.515410900115967,36.258846282958984,4.9153571128845215,41.23673629760742
98,4.539717674255371,36.754058837890625,4.920591354370117,41.47390365600586
99,4.521717071533203,36.27894973754883,4.927615642547607,41.8146858215332
100,4.5190839767456055,36.4239616394043,4.916818618774414,41.35300827026367
